county,state,date,cumulative_cases,New.cases
Tuolumne County,CA,08/12/2020,150,20
Tuolumne County,CA,08/19/2020,163,13
Tuolumne County,CA,08/26/2020,176,13
Tuolumne County,CA,09/02/2020,187,11
Tuolumne County,CA,09/09/2020,201,14
Tuolumne County,CA,09/16/2020,213,12
Tuolumne County,CA,09/23/2020,228,15
Tuolumne County,CA,09/30/2020,228,0
Tuolumne County,CA,10/07/2020,231,3
Tuolumne County,CA,10/14/2020,239,8
Tuolumne County,CA,10/21/2020,254,15
Tuolumne County,CA,10/28/2020,279,25
Tuolumne County,CA,11/04/2020,306,27
Tuolumne County,CA,11/11/2020,357,51
Tuolumne County,CA,11/18/2020,572,215
Tuolumne County,CA,11/25/2020,836,264
Tuolumne County,CA,12/02/2020,1056,220
Tuolumne County,CA,12/09/2020,1271,215
Tuolumne County,CA,12/16/2020,1881,610
Tuolumne County,CA,12/23/2020,2536,655
Tuolumne County,CA,12/30/2020,2809,273
Tuolumne County,CA,01/06/2021,3015,206
Tuolumne County,CA,01/13/2021,3205,190
Tuolumne County,CA,01/20/2021,3356,151
Tuolumne County,CA,01/27/2021,3480,124
Tuolumne County,CA,02/03/2021,3577,97
Tuolumne County,CA,02/10/2021,3703,126
Tuolumne County,CA,02/17/2021,3827,124
Tuolumne County,CA,02/24/2021,3895,68
Tuolumne County,CA,03/03/2021,3939,44
Tuolumne County,CA,03/10/2021,3962,23
Tuolumne County,CA,03/17/2021,3972,10
Tuolumne County,CA,03/24/2021,3991,19
Tuolumne County,CA,03/31/2021,4007,16
Tuolumne County,CA,04/07/2021,4016,9
Tuolumne County,CA,04/14/2021,4030,14
Tuolumne County,CA,04/21/2021,4050,20
Tuolumne County,CA,04/28/2021,4064,14
Tuolumne County,CA,05/05/2021,4077,13
Tuolumne County,CA,05/12/2021,4093,16
Tuolumne County,CA,05/19/2021,4110,17
Tuolumne County,CA,05/26/2021,4121,11
Tuolumne County,CA,06/02/2021,4133,12
Tuolumne County,CA,06/09/2021,4137,4
Tuolumne County,CA,06/16/2021,4150,13
Tuolumne County,CA,06/23/2021,4150,0
Tuolumne County,CA,06/30/2021,4150,0
Tuolumne County,CA,07/07/2021,4152,2
Tuolumne County,CA,07/14/2021,4162,10
Tuolumne County,CA,07/21/2021,4198,36
Tuolumne County,CA,07/28/2021,4324,126
Tuolumne County,CA,08/04/2021,4606,282
Tuolumne County,CA,08/11/2021,4823,217
Tuolumne County,CA,08/18/2021,5092,269
Tuolumne County,CA,08/25/2021,5342,250
Tuolumne County,CA,09/01/2021,5572,230
Tuolumne County,CA,09/08/2021,5817,245
Tuolumne County,CA,09/15/2021,6016,199
Tuolumne County,CA,09/22/2021,6207,191
Tuolumne County,CA,09/29/2021,6380,173
Tuolumne County,CA,10/06/2021,6547,167
Tuolumne County,CA,10/13/2021,6713,166
Tuolumne County,CA,10/20/2021,6864,151
Tuolumne County,CA,10/27/2021,7082,218
Tuolumne County,CA,11/03/2021,7297,215
Tuolumne County,CA,11/10/2021,7450,153
Tuolumne County,CA,11/17/2021,7583,133
Tuolumne County,CA,11/24/2021,7680,97
Tuolumne County,CA,12/01/2021,7750,70
Tuolumne County,CA,12/08/2021,7851,101
Tuolumne County,CA,12/15/2021,7923,72
Tuolumne County,CA,12/22/2021,8007,84
Tuolumne County,CA,12/29/2021,8123,116
Tuolumne County,CA,01/05/2022,8368,245
Tuolumne County,CA,01/12/2022,9010,642
Tuolumne County,CA,01/19/2022,9832,822
Tuolumne County,CA,01/26/2022,10922,1090
Tuolumne County,CA,02/02/2022,11807,885
Tuolumne County,CA,02/09/2022,12154,347
Tuolumne County,CA,02/16/2022,12485,331
Tuolumne County,CA,02/23/2022,12668,183
Tuolumne County,CA,03/02/2022,12836,168
Tuolumne County,CA,03/09/2022,13013,177
Tuolumne County,CA,03/16/2022,13171,158
Tuolumne County,CA,03/23/2022,13183,12
Tuolumne County,CA,03/30/2022,13183,0
Tuolumne County,CA,04/06/2022,13188,5
Tuolumne County,CA,04/13/2022,13199,11
Tuolumne County,CA,04/20/2022,13216,17
Tuolumne County,CA,04/27/2022,13252,36
Tuolumne County,CA,05/04/2022,13332,80
Tuolumne County,CA,05/11/2022,13407,75
Tuolumne County,CA,05/18/2022,13504,97
Tuolumne County,CA,05/25/2022,13683,179
Tuolumne County,CA,06/01/2022,13819,136
Tuolumne County,CA,06/08/2022,13940,121
Tuolumne County,CA,06/15/2022,14071,131
Tuolumne County,CA,06/22/2022,14237,166
Tuolumne County,CA,06/29/2022,14460,223
Tuolumne County,CA,07/06/2022,14693,233
Tuolumne County,CA,07/13/2022,14933,240
Tuolumne County,CA,07/20/2022,15241,308
Tuolumne County,CA,07/27/2022,15467,226
Tuolumne County,CA,08/03/2022,15649,182
Tuolumne County,CA,08/10/2022,15783,134
Tuolumne County,CA,08/17/2022,15910,127
Tuolumne County,CA,08/24/2022,16017,107
Tuolumne County,CA,08/31/2022,16155,138
Tuolumne County,CA,09/07/2022,16240,85
Tuolumne County,CA,09/14/2022,16331,91
Tuolumne County,CA,09/21/2022,16393,62
Tuolumne County,CA,09/28/2022,16443,50
Tuolumne County,CA,10/05/2022,16491,48
Tuolumne County,CA,10/12/2022,16524,33
Tuolumne County,CA,10/19/2022,16561,37
Tuolumne County,CA,10/26/2022,16592,31
Tuolumne County,CA,11/02/2022,16606,14
Tuolumne County,CA,11/09/2022,16660,54
Tuolumne County,CA,11/16/2022,16738,78
Tuolumne County,CA,11/23/2022,16819,81
Tuolumne County,CA,11/30/2022,16879,60
Tuolumne County,CA,12/07/2022,16988,109
Tuolumne County,CA,12/14/2022,17095,107
Tuolumne County,CA,12/21/2022,17269,174
Tuolumne County,CA,12/28/2022,17353,84
Tuolumne County,CA,01/04/2023,17448,95
Tuolumne County,CA,01/11/2023,17545,97
Tuolumne County,CA,01/18/2023,17614,69
Tuolumne County,CA,01/25/2023,17645,31
Tuolumne County,CA,02/01/2023,17703,58
Tuolumne County,CA,02/08/2023,17745,42
Tuolumne County,CA,02/15/2023,17793,48
Tuolumne County,CA,02/22/2023,17822,29
Tuolumne County,CA,03/01/2023,17871,49
Tuolumne County,CA,03/08/2023,17939,68
Tuolumne County,CA,03/15/2023,17965,26
Tuolumne County,CA,03/22/2023,17985,20
Tuolumne County,CA,03/29/2023,17996,11
Tuolumne County,CA,04/05/2023,18001,5
Tuolumne County,CA,04/12/2023,18008,7
Tuolumne County,CA,04/19/2023,18016,8
Tuolumne County,CA,04/26/2023,18022,6
Tuolumne County,CA,05/03/2023,18032,10
Tuolumne County,CA,05/10/2023,18082,50
Ventura County,CA,01/22/2020,0,0
Ventura County,CA,01/29/2020,0,0
Ventura County,CA,02/05/2020,0,0
Ventura County,CA,02/12/2020,0,0
Ventura County,CA,02/19/2020,0,0
Ventura County,CA,02/26/2020,0,0
Ventura County,CA,03/04/2020,0,0
Ventura County,CA,03/11/2020,3,3
Ventura County,CA,03/18/2020,11,8
Ventura County,CA,03/25/2020,53,42
Ventura County,CA,04/01/2020,143,90
Ventura County,CA,04/08/2020,247,104
Ventura County,CA,04/15/2020,328,81
Ventura County,CA,04/22/2020,455,127
Ventura County,CA,04/29/2020,517,62
Ventura County,CA,05/06/2020,607,90
Ventura County,CA,05/13/2020,722,115
Ventura County,CA,05/20/2020,867,145
Ventura County,CA,05/27/2020,1040,173
Ventura County,CA,06/03/2020,1188,148
Ventura County,CA,06/10/2020,1418,230
Ventura County,CA,06/17/2020,1690,272
Ventura County,CA,06/24/2020,2223,533
Ventura County,CA,07/01/2020,3046,823
Ventura County,CA,07/08/2020,4010,964
Ventura County,CA,07/15/2020,4975,965
Ventura County,CA,07/22/2020,6156,1181
Ventura County,CA,07/29/2020,7073,917
Ventura County,CA,08/05/2020,8168,1095
Ventura County,CA,08/12/2020,9001,833
Ventura County,CA,08/19/2020,9597,596
Ventura County,CA,08/26/2020,10394,797
Ventura County,CA,09/02/2020,11004,610
Ventura County,CA,09/09/2020,11592,588
Ventura County,CA,09/16/2020,12070,478
Ventura County,CA,09/23/2020,12666,596
Ventura County,CA,09/30/2020,13061,395
Ventura County,CA,10/07/2020,13506,445
Ventura County,CA,10/14/2020,13934,428
Ventura County,CA,10/21/2020,14294,360
Ventura County,CA,10/28/2020,14678,384
Ventura County,CA,11/04/2020,15245,567
Ventura County,CA,11/11/2020,16094,849
Ventura County,CA,11/18/2020,17329,1235
Ventura County,CA,11/25/2020,19280,1951
Ventura County,CA,12/02/2020,21338,2058
Ventura County,CA,12/09/2020,24547,3209
Ventura County,CA,12/16/2020,29126,4579
Ventura County,CA,12/23/2020,33950,4824
Ventura County,CA,12/30/2020,40390,6440
Ventura County,CA,01/06/2021,48345,7955
Ventura County,CA,01/13/2021,57422,9077
Ventura County,CA,01/20/2021,64980,7558
Ventura County,CA,01/27/2021,70010,5030
Ventura County,CA,02/03/2021,74166,4156
Ventura County,CA,02/10/2021,77013,2847
Ventura County,CA,02/17/2021,78784,1771
Ventura County,CA,02/24/2021,79878,1094
Ventura County,CA,03/03/2021,80762,884
Ventura County,CA,03/10/2021,81362,600
Ventura County,CA,03/17/2021,81526,164
Ventura County,CA,03/24/2021,81809,283
Ventura County,CA,03/31/2021,82185,376
Ventura County,CA,04/07/2021,82476,291
Ventura County,CA,04/14/2021,82792,316
Ventura County,CA,04/21/2021,82974,182
Ventura County,CA,04/28/2021,83120,146
Ventura County,CA,05/05/2021,83331,211
Ventura County,CA,05/12/2021,83539,208
Ventura County,CA,05/19/2021,83725,186
Ventura County,CA,05/26/2021,83914,189
Ventura County,CA,06/02/2021,84037,123
Ventura County,CA,06/09/2021,84172,135
Ventura County,CA,06/16/2021,84248,76
Ventura County,CA,06/23/2021,84353,105
Ventura County,CA,06/30/2021,84467,114
Ventura County,CA,07/07/2021,84682,215
Ventura County,CA,07/14/2021,85254,572
Ventura County,CA,07/21/2021,85881,627
Ventura County,CA,07/28/2021,86680,799
Ventura County,CA,08/04/2021,87866,1186
Ventura County,CA,08/11/2021,89414,1548
Ventura County,CA,08/18/2021,91433,2019
Ventura County,CA,08/25/2021,93092,1659
Ventura County,CA,09/01/2021,94278,1186
Ventura County,CA,09/08/2021,95289,1011
Ventura County,CA,09/15/2021,96945,1656
Ventura County,CA,09/22/2021,97973,1028
Ventura County,CA,09/29/2021,98829,856
Ventura County,CA,10/06/2021,99582,753
Ventura County,CA,10/13/2021,100282,700
Ventura County,CA,10/20/2021,100829,547
Ventura County,CA,10/27/2021,101326,497
Ventura County,CA,11/03/2021,101911,585
Ventura County,CA,11/10/2021,102564,653
Ventura County,CA,11/17/2021,103115,551
Ventura County,CA,11/24/2021,103578,463
Ventura County,CA,12/01/2021,104063,485
Ventura County,CA,12/08/2021,105089,1026
Ventura County,CA,12/15/2021,105922,833
Ventura County,CA,12/22/2021,107407,1485
Ventura County,CA,12/29/2021,111399,3992
Ventura County,CA,01/05/2022,120718,9319
Ventura County,CA,01/12/2022,137529,16811
Ventura County,CA,01/19/2022,152002,14473
Ventura County,CA,01/26/2022,167007,15005
Ventura County,CA,02/02/2022,173976,6969
Ventura County,CA,02/09/2022,177086,3110
Ventura County,CA,02/16/2022,179216,2130
Ventura County,CA,02/23/2022,180129,913
Ventura County,CA,03/02/2022,180815,686
Ventura County,CA,03/09/2022,181078,263
Ventura County,CA,03/16/2022,181375,297
Ventura County,CA,03/23/2022,181837,462
Ventura County,CA,03/30/2022,182213,376
Ventura County,CA,04/06/2022,182461,248
Ventura County,CA,04/13/2022,182625,164
Ventura County,CA,04/20/2022,183210,585
Ventura County,CA,04/27/2022,183764,554
Ventura County,CA,05/04/2022,184452,688
Ventura County,CA,05/11/2022,185429,977
Ventura County,CA,05/18/2022,186978,1549
Ventura County,CA,05/25/2022,189319,2341
Ventura County,CA,06/01/2022,191459,2140
Ventura County,CA,06/08/2022,193282,1823
Ventura County,CA,06/15/2022,195306,2024
Ventura County,CA,06/22/2022,197372,2066
Ventura County,CA,06/29/2022,200004,2632
Ventura County,CA,07/06/2022,202703,2699
Ventura County,CA,07/13/2022,205261,2558
Ventura County,CA,07/20/2022,207990,2729
Ventura County,CA,07/27/2022,210938,2948
Ventura County,CA,08/03/2022,213014,2076
Ventura County,CA,08/10/2022,214909,1895
Ventura County,CA,08/17/2022,216636,1727
Ventura County,CA,08/24/2022,218360,1724
Ventura County,CA,08/31/2022,219981,1621
Ventura County,CA,09/07/2022,221353,1372
Ventura County,CA,09/14/2022,222419,1066
Ventura County,CA,09/21/2022,223150,731
Ventura County,CA,09/28/2022,223888,738
Ventura County,CA,10/05/2022,224472,584
Ventura County,CA,10/12/2022,224915,443
Ventura County,CA,10/19/2022,225289,374
Ventura County,CA,10/26/2022,225607,318
Ventura County,CA,11/02/2022,225946,339
Ventura County,CA,11/09/2022,226302,356
Ventura County,CA,11/16/2022,226802,500
Ventura County,CA,11/23/2022,227547,745
Ventura County,CA,11/30/2022,228231,684
Ventura County,CA,12/07/2022,229601,1370
Ventura County,CA,12/14/2022,230541,940
Ventura County,CA,12/21/2022,232663,2122
Ventura County,CA,12/28/2022,233622,959
Ventura County,CA,01/04/2023,234733,1111
Ventura County,CA,01/11/2023,235845,1112
Ventura County,CA,01/18/2023,236512,667
Ventura County,CA,01/25/2023,236944,432
Ventura County,CA,02/01/2023,237429,485
Ventura County,CA,02/08/2023,237790,361
Ventura County,CA,02/15/2023,238199,409
Ventura County,CA,02/22/2023,238577,378
Ventura County,CA,03/01/2023,238915,338
Ventura County,CA,03/08/2023,239236,321
Ventura County,CA,03/15/2023,239500,264
Ventura County,CA,03/22/2023,239713,213
Ventura County,CA,03/29/2023,239909,196
Ventura County,CA,04/05/2023,240097,188
Ventura County,CA,04/12/2023,240233,136
Ventura County,CA,04/19/2023,240372,139
Ventura County,CA,04/26/2023,240547,175
Ventura County,CA,05/03/2023,240687,140
Ventura County,CA,05/10/2023,240803,116
Alameda County,CA,01/22/2020,0,0
Alameda County,CA,01/29/2020,0,0
Alameda County,CA,02/05/2020,0,0
Alameda County,CA,02/12/2020,0,0
Alameda County,CA,02/19/2020,0,0
Alameda County,CA,02/26/2020,0,0
Alameda County,CA,03/04/2020,2,2
Alameda County,CA,03/11/2020,5,3
Alameda County,CA,03/18/2020,29,24
Alameda County,CA,03/25/2020,134,105
Alameda County,CA,04/01/2020,270,136
Alameda County,CA,04/08/2020,561,291
Alameda County,CA,04/15/2020,844,283
Alameda County,CA,04/22/2020,1236,392
Alameda County,CA,04/29/2020,1527,291
Alameda County,CA,05/06/2020,1822,295
Alameda County,CA,05/13/2020,2149,327
Alameda County,CA,05/20/2020,2496,347
Alameda County,CA,05/27/2020,2962,466
Alameda County,CA,06/03/2020,3523,561
Alameda County,CA,06/10/2020,3970,447
Alameda County,CA,06/17/2020,4437,467
Alameda County,CA,06/24/2020,5168,731
Alameda County,CA,07/01/2020,5969,801
Alameda County,CA,07/08/2020,7109,1140
Alameda County,CA,07/15/2020,8401,1292
Alameda County,CA,07/22/2020,9428,1027
Alameda County,CA,07/29/2020,10923,1495
Alameda County,CA,08/05/2020,12093,1170
Alameda County,CA,08/12/2020,14075,1982
Alameda County,CA,08/19/2020,15747,1672
Alameda County,CA,08/26/2020,17404,1657
Alameda County,CA,09/02/2020,18514,1110
Alameda County,CA,09/09/2020,19443,929
Alameda County,CA,09/16/2020,20087,644
Alameda County,CA,09/23/2020,20781,694
Alameda County,CA,09/30/2020,21427,646
Alameda County,CA,10/07/2020,21900,473
Alameda County,CA,10/14/2020,22397,497
Alameda County,CA,10/21/2020,22970,573
Alameda County,CA,10/28/2020,23597,627
Alameda County,CA,11/04/2020,24302,705
Alameda County,CA,11/11/2020,25267,965
Alameda County,CA,11/18/2020,26707,1440
Alameda County,CA,11/25/2020,28368,1661
Alameda County,CA,12/02/2020,30684,2316
Alameda County,CA,12/09/2020,34923,4239
Alameda County,CA,12/16/2020,40715,5792
Alameda County,CA,12/23/2020,46596,5881
Alameda County,CA,12/30/2020,51942,5346
Alameda County,CA,01/06/2021,57658,5716
Alameda County,CA,01/13/2021,64034,6376
Alameda County,CA,01/20/2021,69938,5904
Alameda County,CA,01/27/2021,73432,3494
Alameda County,CA,02/03/2021,76282,2850
Alameda County,CA,02/10/2021,78707,2425
Alameda County,CA,02/17/2021,80475,1768
Alameda County,CA,02/24/2021,81695,1220
Alameda County,CA,03/03/2021,82670,975
Alameda County,CA,03/10/2021,83393,723
Alameda County,CA,03/17/2021,84048,655
Alameda County,CA,03/24/2021,84611,563
Alameda County,CA,03/31/2021,85226,615
Alameda County,CA,04/07/2021,85949,723
Alameda County,CA,04/14/2021,86802,853
Alameda County,CA,04/21/2021,87557,755
Alameda County,CA,04/28/2021,88226,669
Alameda County,CA,05/05/2021,88844,618
Alameda County,CA,05/12/2021,89377,533
Alameda County,CA,05/19/2021,89794,417
Alameda County,CA,05/26/2021,90223,429
Alameda County,CA,06/02/2021,90469,246
Alameda County,CA,06/09/2021,90739,270
Alameda County,CA,06/16/2021,91022,283
Alameda County,CA,06/23/2021,91328,306
Alameda County,CA,06/30/2021,91671,343
Alameda County,CA,07/07/2021,91979,308
Alameda County,CA,07/14/2021,92987,1008
Alameda County,CA,07/21/2021,94830,1843
Alameda County,CA,07/28/2021,96935,2105
Alameda County,CA,08/04/2021,99570,2635
Alameda County,CA,08/11/2021,102112,2542
Alameda County,CA,08/18/2021,104790,2678
Alameda County,CA,08/25/2021,107866,3076
Alameda County,CA,09/01/2021,111452,3586
Alameda County,CA,09/08/2021,113203,1751
Alameda County,CA,09/15/2021,115009,1806
Alameda County,CA,09/22/2021,116473,1464
Alameda County,CA,09/29/2021,117611,1138
Alameda County,CA,10/06/2021,118747,1136
Alameda County,CA,10/13/2021,119616,869
Alameda County,CA,10/20/2021,120381,765
Alameda County,CA,10/27/2021,121229,848
Alameda County,CA,11/03/2021,122138,909
Alameda County,CA,11/10/2021,122982,844
Alameda County,CA,11/17/2021,123780,798
Alameda County,CA,11/24/2021,124621,841
Alameda County,CA,12/01/2021,125241,620
Alameda County,CA,12/08/2021,126428,1187
Alameda County,CA,12/15/2021,127440,1012
Alameda County,CA,12/22/2021,129380,1940
Alameda County,CA,12/29/2021,134359,4979
Alameda County,CA,01/05/2022,149893,15534
Alameda County,CA,01/12/2022,179322,29429
Alameda County,CA,01/19/2022,208273,28951
Alameda County,CA,01/26/2022,233965,25692
Alameda County,CA,02/02/2022,248845,14880
Alameda County,CA,02/09/2022,255654,6809
Alameda County,CA,02/16/2022,258903,3249
Alameda County,CA,02/23/2022,260675,1772
Alameda County,CA,03/02/2022,265342,4667
Alameda County,CA,03/09/2022,266563,1221
Alameda County,CA,03/16/2022,267364,801
Alameda County,CA,03/23/2022,268185,821
Alameda County,CA,03/30/2022,269023,838
Alameda County,CA,04/06/2022,270023,1000
Alameda County,CA,04/13/2022,270529,506
Alameda County,CA,04/20/2022,273090,2561
Alameda County,CA,04/27/2022,275290,2200
Alameda County,CA,05/04/2022,278371,3081
Alameda County,CA,05/11/2022,282518,4147
Alameda County,CA,05/18/2022,287619,5101
Alameda County,CA,05/25/2022,293830,6211
Alameda County,CA,06/01/2022,299752,5922
Alameda County,CA,06/08/2022,305789,6037
Alameda County,CA,06/15/2022,311417,5628
Alameda County,CA,06/22/2022,316261,4844
Alameda County,CA,06/29/2022,322655,6394
Alameda County,CA,07/06/2022,328167,5512
Alameda County,CA,07/13/2022,334017,5850
Alameda County,CA,07/20/2022,339747,5730
Alameda County,CA,07/27/2022,344463,4716
Alameda County,CA,08/03/2022,349190,4727
Alameda County,CA,08/10/2022,352753,3563
Alameda County,CA,08/17/2022,355573,2820
Alameda County,CA,08/24/2022,357946,2373
Alameda County,CA,08/31/2022,360497,2551
Alameda County,CA,09/07/2022,362091,1594
Alameda County,CA,09/14/2022,363656,1565
Alameda County,CA,09/21/2022,364968,1312
Alameda County,CA,09/28/2022,366040,1072
Alameda County,CA,10/05/2022,367283,1243
Alameda County,CA,10/12/2022,368313,1030
Alameda County,CA,10/19/2022,369167,854
Alameda County,CA,10/26/2022,370250,1083
Alameda County,CA,11/02/2022,371349,1099
Alameda County,CA,11/09/2022,372556,1207
Alameda County,CA,11/16/2022,374302,1746
Alameda County,CA,11/23/2022,376119,1817
Alameda County,CA,11/30/2022,377550,1431
Alameda County,CA,12/07/2022,380797,3247
Alameda County,CA,12/14/2022,383608,2811
Alameda County,CA,12/21/2022,387386,3778
Alameda County,CA,12/28/2022,389555,2169
Alameda County,CA,01/04/2023,391704,2149
Alameda County,CA,01/11/2023,393488,1784
Alameda County,CA,01/18/2023,394541,1053
Alameda County,CA,01/25/2023,395384,843
Alameda County,CA,02/01/2023,396311,927
Alameda County,CA,02/08/2023,397437,1126
Alameda County,CA,02/15/2023,398642,1205
Alameda County,CA,02/22/2023,399791,1149
Alameda County,CA,03/01/2023,401163,1372
Alameda County,CA,03/08/2023,402359,1196
Alameda County,CA,03/15/2023,403324,965
Alameda County,CA,03/22/2023,404248,924
Alameda County,CA,03/29/2023,405321,1073
Alameda County,CA,04/05/2023,406087,766
Alameda County,CA,04/12/2023,406608,521
Alameda County,CA,04/19/2023,407238,630
Alameda County,CA,04/26/2023,407885,647
Alameda County,CA,05/03/2023,408478,593
Alameda County,CA,05/10/2023,408972,494
Fresno County,CA,01/22/2020,0,0
Fresno County,CA,01/29/2020,0,0
Fresno County,CA,02/05/2020,0,0
Fresno County,CA,02/12/2020,0,0
Fresno County,CA,02/19/2020,0,0
Fresno County,CA,02/26/2020,0,0
Fresno County,CA,03/04/2020,1,1
Fresno County,CA,03/11/2020,2,1
Fresno County,CA,03/18/2020,4,2
Fresno County,CA,03/25/2020,22,18
Fresno County,CA,04/01/2020,62,40
Fresno County,CA,04/08/2020,142,80
Fresno County,CA,04/15/2020,250,108
Fresno County,CA,04/22/2020,378,128
Fresno County,CA,04/29/2020,533,155
Fresno County,CA,05/06/2020,743,210
Fresno County,CA,05/13/2020,1004,261
Fresno County,CA,05/20/2020,1323,319
Fresno County,CA,05/27/2020,1537,214
Fresno County,CA,06/03/2020,1965,428
Fresno County,CA,06/10/2020,2329,364
Fresno County,CA,06/17/2020,2784,455
Fresno County,CA,06/24/2020,3634,850
Fresno County,CA,07/01/2020,4896,1262
Fresno County,CA,07/08/2020,6828,1932
Fresno County,CA,07/15/2020,9058,2230
Fresno County,CA,07/22/2020,11565,2507
Fresno County,CA,07/29/2020,14115,2550
Fresno County,CA,08/05/2020,16478,2363
Fresno County,CA,08/12/2020,18576,2098
Fresno County,CA,08/19/2020,22060,3484
Fresno County,CA,08/26/2020,24226,2166
Fresno County,CA,09/02/2020,25851,1625
Fresno County,CA,09/09/2020,26966,1115
Fresno County,CA,09/16/2020,27661,695
Fresno County,CA,09/23/2020,28318,657
Fresno County,CA,09/30/2020,29013,695
Fresno County,CA,10/07/2020,29421,408
Fresno County,CA,10/14/2020,30003,582
Fresno County,CA,10/21/2020,30675,672
Fresno County,CA,10/28/2020,31598,923
Fresno County,CA,11/04/2020,32425,827
Fresno County,CA,11/11/2020,33790,1365
Fresno County,CA,11/18/2020,35790,2000
Fresno County,CA,11/25/2020,38397,2607
Fresno County,CA,12/02/2020,40809,2412
Fresno County,CA,12/09/2020,43996,3187
Fresno County,CA,12/16/2020,50671,6675
Fresno County,CA,12/23/2020,63774,13103
Fresno County,CA,12/30/2020,69978,6204
Fresno County,CA,01/06/2021,76593,6615
Fresno County,CA,01/13/2021,83873,7280
Fresno County,CA,01/20/2021,89841,5968
Fresno County,CA,01/27/2021,93589,3748
Fresno County,CA,02/03/2021,96741,3152
Fresno County,CA,02/10/2021,99139,2398
Fresno County,CA,02/17/2021,100958,1819
Fresno County,CA,02/24/2021,102488,1530
Fresno County,CA,03/03/2021,103660,1172
Fresno County,CA,03/10/2021,104758,1098
Fresno County,CA,03/17/2021,105786,1028
Fresno County,CA,03/24/2021,106622,836
Fresno County,CA,03/31/2021,107514,892
Fresno County,CA,04/07/2021,108244,730
Fresno County,CA,04/14/2021,108856,612
Fresno County,CA,04/21/2021,109322,466
Fresno County,CA,04/28/2021,109756,434
Fresno County,CA,05/05/2021,110133,377
Fresno County,CA,05/12/2021,110515,382
Fresno County,CA,05/19/2021,110820,305
Fresno County,CA,05/26/2021,111111,291
Fresno County,CA,06/02/2021,111332,221
Fresno County,CA,06/09/2021,111333,1
Fresno County,CA,06/16/2021,111333,0
Fresno County,CA,06/23/2021,111333,0
Fresno County,CA,06/30/2021,111333,0
Fresno County,CA,07/07/2021,111545,212
Fresno County,CA,07/14/2021,111912,367
Fresno County,CA,07/21/2021,112546,634
Fresno County,CA,07/28/2021,113491,945
Fresno County,CA,08/04/2021,115114,1623
Fresno County,CA,08/11/2021,117219,2105
Fresno County,CA,08/18/2021,120181,2962
Fresno County,CA,08/25/2021,123271,3090
Fresno County,CA,09/01/2021,127707,4436
Fresno County,CA,09/08/2021,131114,3407
Fresno County,CA,09/15/2021,134287,3173
Fresno County,CA,09/22/2021,137125,2838
Fresno County,CA,09/29/2021,139356,2231
Fresno County,CA,10/06/2021,141587,2231
Fresno County,CA,10/13/2021,143653,2066
Fresno County,CA,10/20/2021,145766,2113
Fresno County,CA,10/27/2021,148348,2582
Fresno County,CA,11/03/2021,150948,2600
Fresno County,CA,11/10/2021,153074,2126
Fresno County,CA,11/17/2021,154733,1659
Fresno County,CA,11/24/2021,155987,1254
Fresno County,CA,12/01/2021,157053,1066
Fresno County,CA,12/08/2021,158449,1396
Fresno County,CA,12/15/2021,159566,1117
Fresno County,CA,12/22/2021,160598,1032
Fresno County,CA,12/29/2021,162125,1527
Fresno County,CA,01/05/2022,167033,4908
Fresno County,CA,01/12/2022,178739,11706
Fresno County,CA,01/19/2022,195996,17257
Fresno County,CA,01/26/2022,216963,20967
Fresno County,CA,02/02/2022,231069,14106
Fresno County,CA,02/09/2022,238135,7066
Fresno County,CA,02/16/2022,243273,5138
Fresno County,CA,02/23/2022,246311,3038
Fresno County,CA,03/02/2022,248184,1873
Fresno County,CA,03/09/2022,249879,1695
Fresno County,CA,03/16/2022,250625,746
Fresno County,CA,03/23/2022,251576,951
Fresno County,CA,03/30/2022,252510,934
Fresno County,CA,04/06/2022,253676,1166
Fresno County,CA,04/13/2022,253824,148
Fresno County,CA,04/20/2022,254703,879
Fresno County,CA,04/27/2022,255591,888
Fresno County,CA,05/04/2022,256219,628
Fresno County,CA,05/11/2022,257043,824
Fresno County,CA,05/18/2022,258361,1318
Fresno County,CA,05/25/2022,260088,1727
Fresno County,CA,06/01/2022,261991,1903
Fresno County,CA,06/08/2022,264267,2276
Fresno County,CA,06/15/2022,266899,2632
Fresno County,CA,06/22/2022,269601,2702
Fresno County,CA,06/29/2022,272617,3016
Fresno County,CA,07/06/2022,275787,3170
Fresno County,CA,07/13/2022,279340,3553
Fresno County,CA,07/20/2022,283410,4070
Fresno County,CA,07/27/2022,287186,3776
Fresno County,CA,08/03/2022,290545,3359
Fresno County,CA,08/10/2022,293226,2681
Fresno County,CA,08/17/2022,295687,2461
Fresno County,CA,08/24/2022,297627,1940
Fresno County,CA,08/31/2022,299426,1799
Fresno County,CA,09/07/2022,301953,2527
Fresno County,CA,09/14/2022,303263,1310
Fresno County,CA,09/21/2022,303985,722
Fresno County,CA,09/28/2022,304811,826
Fresno County,CA,10/05/2022,305546,735
Fresno County,CA,10/12/2022,306116,570
Fresno County,CA,10/19/2022,306776,660
Fresno County,CA,10/26/2022,307314,538
Fresno County,CA,11/02/2022,307867,553
Fresno County,CA,11/09/2022,308354,487
Fresno County,CA,11/16/2022,309204,850
Fresno County,CA,11/23/2022,310293,1089
Fresno County,CA,11/30/2022,311381,1088
Fresno County,CA,12/07/2022,313203,1822
Fresno County,CA,12/14/2022,314673,1470
Fresno County,CA,12/21/2022,317552,2879
